educ,delta,p,transition,age,effect,cc,rate_effect,cc_total
intermediate,0.0035172999999999992,0.013993949999999998,HU,96,-0.04505536447255496,-1.5847323345931754e-4,2.4768728623388716,-6.586332684212795e-5
intermediate,0.003623900000000001,0.014006850000000001,HU,96.25,-0.03949177573850544,-1.431142460987699e-4,2.4768728623388716,-5.947995229735631e-5
intermediate,0.0037295999999999996,0.0140172,HU,96.5,-0.034409314394720045,-1.2833297896654787e-4,2.4768728623388716,-5.333668502742794e-5
intermediate,0.0038341000000000017,0.014024950000000001,HU,96.75,-0.029779267509562873,-1.1417668955841506e-4,2.4768728623388716,-4.745316579956438e-5
intermediate,0.003937500000000002,0.01402995,HU,97,-0.025573464956988638,-1.0069551826814281e-4,2.4768728623388716,-4.1850233547072334e-5
intermediate,0.004039300000000001,0.01403215,HU,97.25,-0.021764371958152316,-8.791282765056467e-5,2.4768728623388716,-3.653759802062248e-5
intermediate,0.0041395999999999985,0.014031499999999999,HU,97.5,-0.018325134993577543,-7.585872881941357e-5,2.4768728623388716,-3.152777375078937e-5
intermediate,0.0042383,0.01402795,HU,97.75,-0.015229652133795499,-6.454783463866546e-5,2.4768728623388716,-2.6826834014524184e-5
intermediate,0.004334899999999999,0.01402135,HU,98,-0.012452635422352563,-5.3980929292356115e-5,2.4768728623388716,-2.2435104727871697e-5
intermediate,0.004429700000000002,0.01401165,HU,98.25,-0.009969658315134914,-4.416259543855315e-5,2.4768728623388716,-1.8354490497051674e-5
intermediate,0.004522100000000001,0.01399875,HU,98.5,-0.007757216621118314,-3.5078909282359136e-5,2.4768728623388716,-1.4579204430270518e-5
intermediate,0.0046123,0.01398255,HU,98.75,-0.005792768973081455,-2.6717988334543592e-5,2.4768728623388716,-1.1104308026212876e-5
intermediate,0.004699900000000002,0.013963050000000001,HU,99,-0.004054781879074318,-1.9057069353461393e-5,2.4768728623388716,-7.92034061576933e-6
intermediate,0.0047848000000000005,0.0139401,HU,99.25,-0.0025227596943953835,-1.2070900585743032e-5,2.4768728623388716,-5.0168072752912135e-6
intermediate,0.004866800000000001,0.0139136,HU,99.5,-0.0011772774145385476,-5.729573721076204e-6,2.4768728623388716,-2.3812777616744064e-6
intermediate,0,0,HU,99.75,-0.001021166132308173,-0,2.4768728623388716,-0
tertiary,0.0020000000000000018,0.988,init,40,35.8192808947933,0.07163856178958666,2.4985876420566204,0.0340191867793578
tertiary,-3.9800000000000005e-5,1.0520000000000001e-4,HD,40,-35.16762250824718,0.0013996713758282378,2.4985876420566204,6.646655205596677e-4
tertiary,-4.100000000000001e-5,1.071e-4,HD,40.25,-34.92122533088458,0.001431770238566268,2.4985876420566204,6.799083894784675e-4
tertiary,-4.209999999999999e-5,1.0905e-4,HD,40.5,-34.675016331511515,0.0014598181875566346,2.4985876420566204,6.932275906411559e-4
tertiary,-4.34e-5,1.11e-4,HD,40.75,-34.42899253258472,0.0014942182759141768,2.4985876420566204,7.095632484464993e-4
tertiary,-4.4600000000000013e-5,1.1300000000000001e-4,HD,41,-34.18316660020902,0.0015245692303693227,2.4985876420566204,7.239760836953985e-4
tertiary,-4.589999999999999e-5,1.1505e-4,HD,41.25,-33.937534086635196,0.0015577328145765551,2.4985876420566204,7.397245596172418e-4
tertiary,-4.720000000000001e-5,1.172e-4,HD,41.5,-33.69210770099037,0.0015902674834867457,2.4985876420566204,7.551743809259274e-4
tertiary,-4.86e-5,1.194e-4,HD,41.75,-33.44688997781513,0.0016255188529218155,2.4985876420566204,7.719142887504602e-4
tertiary,-5.000000000000001e-5,1.216e-4,HD,42,-33.20188193915992,0.0016600940969579963,2.4985876420566204,7.883331231802113e-4
tertiary,-5.1500000000000005e-5,1.2385e-4,HD,42.25,-32.95708807833464,0.0016972900360342344,2.4985876420566204,8.059964537560645e-4
tertiary,-5.29e-5,1.2615e-4,HD,42.5,-32.712516237095635,0.001730492108942359,2.4985876420566204,8.217632069055887e-4
tertiary,-5.4399999999999994e-5,1.2859999999999998e-4,HD,42.75,-32.46817425784788,0.0017662686796269243,2.4985876420566204,8.38752518388668e-4
tertiary,-5.589999999999999e-5,1.3105e-4,HD,43,-32.22406194406177,0.0018013250626730528,2.4985876420566204,8.553998325287507e-4
tertiary,-5.749999999999999e-5,1.3355e-4,HD,43.25,-31.98018413178198,0.0018388605875774634,2.4985876420566204,8.732244230940235e-4
tertiary,-5.9099999999999986e-5,1.3615e-4,HD,43.5,-31.73654732943788,0.0018756299471697783,2.4985876420566204,8.906851827809964e-4
tertiary,-6.0699999999999985e-5,1.3874999999999998e-4,HD,43.75,-31.493156516142083,0.001911634600529824,2.4985876420566204,9.077828044666326e-4
tertiary,-6.24e-5,1.415e-4,HD,44,-31.25001989412605,0.0019500012413934656,2.4985876420566204,9.260020691898739e-4
tertiary,-6.41e-5,1.4425e-4,HD,44.25,-31.0071379271161,0.001987557541128142,2.4985876420566204,9.438365251518474e-4
tertiary,-6.590000000000002e-5,1.4705e-4,HD,44.5,-30.764515925048922,0.0020273815994607245,2.4985876420566204,9.627478774303504e-4
tertiary,-6.78e-5,1.5000000000000001e-4,HD,44.75,-30.522166917146418,0.002069402916982527,2.4985876420566204,9.827026477911465e-4
tertiary,-6.960000000000001e-5,1.53e-4,HD,45,-30.280090189715885,0.002107494277204226,2.4985876420566204,0.0010007911892929682
tertiary,-7.15e-5,1.5605e-4,HD,45.25,-30.038291327794546,0.00214773782993731,2.4985876420566204,0.001019901747948694
tertiary,-7.35e-5,1.5925e-4,HD,45.5,-29.796781972705187,0.002190063474993831,2.4985876420566204,0.0010400010351030585
tertiary,-7.549999999999999e-5,1.6245e-4,HD,45.75,-29.555560394353385,0.0022314448097736804,2.4985876420566204,0.0010596518952248688
tertiary,-7.750000000000001e-5,1.6575e-4,HD,46,-29.31463691962299,0.002271884361270782,2.4985876420566204,0.0010788555283141826
tertiary,-7.970000000000001e-5,1.6915000000000002e-4,HD,46.25,-29.074017475668214,0.002317199192810757,2.4985876420566204,0.0011003742980873865
tertiary,-8.179999999999998e-5,1.727e-4,HD,46.5,-28.83370809982421,0.00235859732256562,2.4985876420566204,0.0011200331336818706
tertiary,-8.409999999999998e-5,1.7625e-4,HD,46.75,-28.593714938486073,0.002404731426326678,2.4985876420566204,0.0011419409533468632
tertiary,-8.630000000000001e-5,1.7995e-4,HD,47,-28.3540442459566,0.002446954018426055,2.4985876420566204,0.0011619913034803038
tertiary,-8.860000000000001e-5,1.8370000000000002e-4,HD,47.25,-28.114702383262458,0.002490962631157054,2.4985876420566204,0.0011828897857920175
tertiary,-9.109999999999999e-5,1.8755e-4,HD,47.5,-27.875695816938403,0.002539475888923088,2.4985876420566204,0.0012059274003949638
tertiary,-9.35e-5,1.9155e-4,HD,47.75,-27.63703388550858,0.002584062668295052,2.4985876420566204,0.001227100438175928
tertiary,-9.609999999999998e-5,1.9565e-4,HD,48,-27.39872321536764,0.0026330173009968295,2.4985876420566204,0.0012503476496217433
tertiary,-9.859999999999998e-5,1.9979999999999998e-4,HD,48.25,-27.160766478293223,0.0026780515747597115,2.4985876420566204,0.0012717331902068825
tertiary,-1.0130000000000002e-4,2.0415e-4,HD,48.5,-26.923176014447723,0.002727317730263555,2.4985876420566204,0.0012951283352812461
tertiary,-1.0399999999999998e-4,2.085e-4,HD,48.75,-26.685952081323133,0.002775339016457605,2.4985876420566204,0.0013179323260874638
tertiary,-1.0690000000000002e-4,2.1305e-4,HD,49,-26.44910981706545,0.0028274098394442974,2.4985876420566204,0.0013426593307716455
tertiary,-1.0970000000000001e-4,2.1775e-4,HD,49.25,-26.212655030235382,0.0028755282568168217,2.4985876420566204,0.0013655094465086278
tertiary,-1.126e-4,2.225e-4,HD,49.5,-25.976591104638224,0.002924964158382264,2.4985876420566204,0.0013889851993287405
tertiary,-1.157e-4,2.2745e-4,HD,49.75,-25.74092939358062,0.0029782255308372775,2.4985876420566204,0.001414277563279233
tertiary,-0.00011869999999999998,2.3244999999999999e-4,HD,50,-25.505676125718704,0.0030275237561228096,2.4985876420566204,0.001437687937412723
tertiary,-1.2199999999999998e-4,2.376e-4,HD,50.25,-25.270837689611888,0.00308304219813265,2.4985876420566204,0.001464052121746561
tertiary,-1.253e-4,2.4295e-4,HD,50.5,-25.036425636437833,0.0031370641322456608,2.4985876420566204,0.0014897056555538213
tertiary,-1.286e-4,2.484e-4,HD,50.75,-24.802445297737098,0.003189594465288991,2.4985876420566204,0.0015146508689520431
tertiary,-1.3209999999999999e-4,2.5404999999999997e-4,HD,51,-24.568908359850024,0.0032455527943361876,2.4985876420566204,0.0015412239435666434
tertiary,-1.356e-4,2.598e-4,HD,51.25,-24.335817975833038,0.00329993691752296,2.4985876420566204,0.0015670494710242778
tertiary,-1.3930000000000002e-4,2.6575000000000004e-4,HD,51.5,-24.1031872368985,0.0033575739820999617,2.4985876420566204,0.0015944197310668788
tertiary,-1.429e-4,2.7185e-4,HD,51.75,-23.871022009063463,0.003411169045095169,2.4985876420566204,0.0016198705554963334
tertiary,-1.468e-4,2.781e-4,HD,52,-23.63933073065364,0.003470253751259954,2.4985876420566204,0.0016479282607965461
tertiary,-1.5070000000000003e-4,2.8455e-4,HD,52.25,-23.408125467172294,0.0035276045079028653,2.4985876420566204,0.0016751625610593453
tertiary,-1.5480000000000002e-4,2.9120000000000003e-4,HD,52.5,-23.177411318647586,0.003587863272126647,2.4985876420566204,0.0017037777943082083
tertiary,-1.5900000000000002e-4,2.98e-4,HD,52.75,-22.9471982266486,0.0036486045180371277,2.4985876420566204,0.0017326221448677407
tertiary,-1.632e-4,3.0500000000000004e-4,HD,53,-22.717496199721683,0.003707495379794579,2.4985876420566204,0.001760587798779225
tertiary,-1.6759999999999998e-4,3.122e-4,HD,53.25,-22.488313068602015,0.0037690412702976973,2.4985876420566204,0.001789814252971272
tertiary,-1.7209999999999998e-4,3.1955e-4,HD,53.5,-22.25965793318355,0.003830887130300889,2.4985876420566204,0.0018191831544458466
tertiary,-1.767e-4,3.2715e-4,HD,53.75,-22.031543311184492,0.0038929737030863,2.4985876420566204,0.0018486663638140183
tertiary,-1.8140000000000002e-4,3.35e-4,HD,54,-21.803976256460885,0.003955241292922005,2.4985876420566204,0.001878235533211124
tertiary,-1.8629999999999997e-4,3.4305e-4,HD,54.25,-21.57696726948438,0.004019789002304939,2.4985876420566204,0.0019088874688003295
tertiary,-1.9130000000000004e-4,3.5135e-4,HD,54.5,-21.350525854763195,0.0040843555960162,2.4985876420566204,0.0019395483720387526
tertiary,-1.964e-4,3.599e-4,HD,54.75,-21.12466163336216,0.004148883544792328,2.4985876420566204,0.001970190923858142
tertiary,-2.0169999999999997e-4,3.6865e-4,HD,55,-20.899384339740884,0.004215405821325736,2.4985876420566204,0.0020017805271925156
tertiary,-2.071e-4,3.7765e-4,HD,55.25,-20.67470278197618,0.0042817309461472665,2.4985876420566204,0.002033276508590007
tertiary,-2.1270000000000002e-4,3.8695e-4,HD,55.5,-20.45063103530356,0.004349849221209067,2.4985876420566204,0.002065624007821237
tertiary,-2.184e-4,3.965e-4,HD,55.75,-20.227176034229434,0.004417615245875708,2.4985876420566204,0.002097804233007781
tertiary,-2.2429999999999998e-4,4.0635e-4,HD,56,-20.004349962669973,0.004486975696626875,2.4985876420566204,0.0021307416073807458
tertiary,-2.3030000000000001e-4,4.1645e-4,HD,56.25,-19.782161066591524,0.004555831693636029,2.4985876420566204,0.0021634394305170244
tertiary,-2.366e-4,4.269e-4,HD,56.5,-19.560622678294713,0.004628043325684529,2.4985876420566204,0.002197730752633674
tertiary,-2.43e-4,4.376e-4,HD,56.75,-19.33974230059396,0.004699557379044332,2.4985876420566204,0.002231690813777025
tertiary,-2.4949999999999994e-4,4.4865e-4,HD,57,-19.11953436655053,0.004770323824454355,2.4985876420566204,0.0022652958564241092
tertiary,-2.5630000000000005e-4,4.5995e-4,HD,57.25,-18.90000662348284,0.0048440716975986535,2.4985876420566204,0.0023003166972729956
tertiary,-2.6319999999999995e-4,4.7170000000000003e-4,HD,57.5,-18.681172661211402,0.00491688464443084,2.4985876420566204,0.002334893567276543
tertiary,-2.703e-4,4.8375e-4,HD,57.75,-18.46304235139884,0.004990560347583107,2.4985876420566204,0.0023698801365770144
tertiary,-2.7770000000000003e-4,4.9615e-4,HD,58,-18.24562662688901,0.005066810514287079,2.4985876420566204,0.0024060892479586533
tertiary,-2.8509999999999994e-4,5.0895e-4,HD,58.25,-18.02893742283695,0.005140050059250814,2.4985876420566204,0.002440868697706326
tertiary,-2.928e-4,5.221000000000001e-4,HD,58.5,-17.81298405410342,0.005215641731041482,2.4985876420566204,0.0024767651079268963
tertiary,-3.0080000000000005e-4,5.357000000000001e-4,HD,58.75,-17.597780414504147,0.005293412348682848,2.4985876420566204,0.002513696239727929
tertiary,-3.0900000000000003e-4,5.496e-4,HD,59,-17.383336013133704,0.005371450828058315,2.4985876420566204,0.002550754571714669
tertiary,-3.1729999999999996e-4,5.6405e-4,HD,59.25,-17.169665693816167,0.005447934924647869,2.4985876420566204,0.002587074769978458
tertiary,-3.259e-4,5.7885e-4,HD,59.5,-16.956778290163786,0.005526214044764378,2.4985876420566204,0.0026242473756484166
tertiary,-3.3489999999999995e-4,5.9415e-4,HD,59.75,-16.744686205032078,0.005607795410065242,2.4985876420566204,0.0026629881269219654
tertiary,-3.4399999999999996e-4,6.099e-4,HD,60,-16.53340188429349,0.005687490248196959,2.4985876420566204,0.0027008330182211045
tertiary,-3.533e-4,6.2615e-4,HD,60.25,-16.322937003066972,0.0057668936431835615,2.4985876420566204,0.002738539511169669
tertiary,-3.6290000000000004e-4,6.4285e-4,HD,60.5,-16.11330251281651,0.005847517481901112,2.4985876420566204,0.0027768255593493777
tertiary,-3.728e-4,6.601e-4,HD,60.75,-15.904511871318142,0.005929202025627404,2.4985876420566204,0.0028156153072252943
tertiary,-3.83e-4,6.778999999999999e-4,HD,61,-15.696577749335011,0.006011789277995309,2.4985876420566204,0.0028548337266590877
tertiary,-3.9349999999999997e-4,6.9625e-4,HD,61.25,-15.48951130975433,0.006095122700388329,2.4985876420566204,0.0028944064817581906
tertiary,-4.0420000000000007e-4,7.152e-4,HD,61.5,-15.2833253643175,0.006177520112257135,2.4985876420566204,0.002933534751149384
tertiary,-4.1529999999999996e-4,7.3465e-4,HD,61.75,-15.078030488499627,0.006261906061873894,2.4985876420566204,0.0029736073225390468
tertiary,-4.2659999999999996e-4,7.547999999999999e-4,HD,62,-14.873642618567779,0.006345095941081014,2.4985876420566204,0.003013111912918897
tertiary,-4.383000000000001e-4,7.755500000000001e-4,HD,62.25,-14.670171686696628,0.006429936250279133,2.4985876420566204,0.0030534002472032526
tertiary,-4.5029999999999994e-4,7.9695e-4,HD,62.5,-14.467629984631108,0.006514773782079387,2.4985876420566204,0.0030936872625775907
tertiary,-4.626000000000001e-4,8.190000000000001e-4,HD,62.75,-14.266032004593027,0.006599466405324736,2.4985876420566204,0.0031339054648564096
tertiary,-4.7539999999999995e-4,8.418e-4,HD,63,-14.06538936562544,0.006686686104418334,2.4985876420566204,0.0031753237060966437
tertiary,-4.884e-4,8.653e-4,HD,63.25,-13.86571378385692,0.0067720146120357205,2.4985876420566204,0.003215843872411061
tertiary,-0.00050179999999999995,8.895e-4,HD,63.5,-13.66701980191104,0.0068581105365989594,2.4985876420566204,0.0032567284639702966
tertiary,-5.157000000000001e-4,9.145500000000001e-4,HD,63.75,-13.46931987507132,0.0069461282595742815,2.4985876420566204,0.003298525664849147
tertiary,-5.299e-4,9.403500000000001e-4,HD,64,-13.272625846454332,0.007033164436036151,2.4985876420566204,0.003339856756228593
tertiary,-5.444e-4,9.67e-4,HD,64.25,-13.076952264745259,0.007119092812927319,2.4985876420566204,0.003380661783996928
tertiary,-5.594999999999999e-4,9.945499999999999e-4,HD,64.5,-12.882310382242018,0.007207652658864408,2.4985876420566204,0.0034227164241910435
tertiary,-5.748999999999999e-4,0.00102295,HD,64.75,-12.688714111628581,0.0072947417427752705,2.4985876420566204,0.003464072639865902
tertiary,-5.907e-4,0.00105225,HD,65,-12.496174817079376,0.007381490464448788,2.4985876420566204,0.0035052672268559336
tertiary,-6.071e-4,0.0010825499999999998,HD,65.25,-12.304708903811997,0.007470188775504263,2.4985876420566204,0.003547387620334414
tertiary,-6.238e-4,0.0011138,HD,65.5,-12.114325909927933,0.007556916502613044,2.4985876420566204,0.003588572237581876
tertiary,-6.411e-4,0.00114605,HD,65.75,-11.925040368481929,0.007645143380233765,2.4985876420566204,0.003630468760261301
tertiary,-6.588000000000001e-4,0.0011794,HD,66,-11.736864954005986,0.007732246631699144,2.4985876420566204,0.0036718317037189524
tertiary,-6.771e-4,0.00121385,HD,66.25,-11.549814101219692,0.007820379127935853,2.4985876420566204,0.0037136834072695316
tertiary,-6.959e-4,0.00124945,HD,66.5,-11.363899310185438,0.007908137529958045,2.4985876420566204,0.0037553574637451447
tertiary,-7.151999999999999e-4,0.0012862,HD,66.75,-11.179134412621433,0.00799531693190685,2.4985876420566204,0.003796756568977324
tertiary,-7.35e-4,0.0013242,HD,67,-10.995532629084003,0.008081716482376742,2.4985876420566204,0.0038377853441462174
tertiary,-7.554e-4,0.0013633999999999999,HD,67.25,-10.813105525981266,0.00816821991432625,2.4985876420566204,0.003878863449778616
tertiary,-7.763e-4,0.0014039500000000002,HD,67.5,-10.631868474702435,0.008253519496911499,2.4985876420566204,0.003919369880389157
tertiary,-7.979e-4,0.0014458499999999998,HD,67.75,-10.451832477926764,0.008339517134137766,2.4985876420566204,0.00396020779798969
