educ,period,delta,p,transition,age,time_mid,effect,cc,rate_effect,cc_total
basic,2016-2020,-0.0012010822223244,0.00223706200249194,HU,50.75,2018,-20.154091132739296,0.024206720566638997,0.6369033632764506,0.002784726772423311
basic,2016-2020,-0.0012235547213994198,0.00227451781683477,HU,51,2018,-19.936162071913277,0.02439298522967353,0.6369033632764506,0.002806154548750168
basic,2016-2020,-0.0012463260316692,0.00231250704487019,HU,51.25,2018,-19.718983680227865,0.024576282678728113,0.6369033632764506,0.0028272409785411847
basic,2016-2020,-0.00126939261180833,0.002351035994287805,HU,51.5,2018,-19.50256519925223,0.024756412175241032,0.6369033632764506,0.0028479629689513175
basic,2016-2020,-0.00129275053815048,0.00239011103299722,HU,51.75,2018,-19.286915918212912,0.024933170932532802,0.6369033632764506,0.0028682971915212695
basic,2016-2020,-0.0013163954910795001,0.0024297385900143003,HU,52,2018,-19.07204517243581,0.025106354270659048,0.6369033632764506,0.0028882200999916733
basic,2016-2020,-0.0013403227410752,0.00246992515642745,HU,52.25,2018,-18.857962341730957,0.025275755776961735,0.6369033632764506,0.002907707948772812
basic,2016-2020,-0.0013645271344051699,0.002510677286449875,HU,52.5,2018,-18.64467684871935,0.025441167472293427,0.6369033632764506,0.002926736812066954
basic,2016-2020,-0.0013890030784538098,0.002552001598564265,HU,52.75,2018,-18.43219815710133,0.025602379982884386,0.6369033632764506,0.0029452826036398504
basic,2016-2020,-0.0014137445266793301,0.002593904776766525,HU,53,2018,-18.22053576986593,0.025759182717812912,0.6369033632764506,0.002963321097236808
basic,2016-2020,-0.00143874496318917,0.002636393571915535,HU,53.25,2018,-18.009699227440734,0.025911364052032242,0.6369033632764506,0.0029808279476380025
basic,2016-2020,-0.00146399738692407,0.002679474803196295,HU,53.5,2018,-17.799698105781726,0.026058711514901762,0.6369033632764506,0.0029977787123469943
basic,2016-2020,-0.0014894942954405003,0.00272315535970405,HU,53.75,2018,-17.590542014402775,0.02620101198415938,0.6369033632764506,0.0030141488739051942
basic,2016-2020,-0.00151522766828082,0.00276744220215748,HU,54,2018,-17.382240594344335,0.02633805188526458,0.6369033632764506,0.003029913862824174
basic,2016-2020,-0.0015411889499200898,0.002812342364749295,HU,54.25,2018,-17.174803516081052,0.026469617396032825,0.6369033632764506,0.0030450490811266815
basic,2016-2020,-0.0015673690322784198,0.0028578629571430203,HU,54.5,2018,-16.96824047736804,0.02659549465647986,0.6369033632764506,0.003059529926487009
basic,2016-2020,-0.00159375823678631,0.002904011166625165,HU,54.75,2018,-16.762561201025537,0.026715469983769072,0.6369033632764506,0.0030733318169584084
basic,2016-2020,-0.0016203462959913499,0.002950794260422305,HU,55,2018,-16.557775432661817,0.026829330092170145,0.6369033632764506,0.003086430216277003
basic,2016-2020,-0.0016471223346928498,0.002998219588193235,HU,55.25,2018,-16.353892938334294,0.026936862317906093,0.6369033632764506,0.003098800659728061
basic,2016-2020,-0.00167407485059107,0.003046294584706425,HU,55.5,2018,-16.150923502148643,0.027037854848767293,0.6369033632764506,0.0031104187805606515
basic,2016-2020,-0.0017011916944373504,0.003095026772714035,HU,55.75,2018,-15.948876923796078,0.027132096958365406,0.6369033632764506,0.003121260336936082
basic,2016-2020,-0.0017284600496701597,0.00314442376603358,HU,56,2018,-15.747763016028795,0.027219379244879036,0.6369033632764506,0.0031313012393930553
basic,2016-2020,-0.00175586641152201,0.003194493272849435,HU,56.25,2018,-15.547591602073737,0.027299493874142954,0.6369033632764506,0.0031405175788125086
basic,2016-2020,-0.0017833965655814697,0.003245243099246495,HU,56.5,2018,-15.348372512984886,0.027372234826922276,0.6369033632764506,0.0031488856548638894
basic,2016-2020,-0.0018110355657932906,0.003296681152989055,HU,56.75,2018,-15.150115584934396,0.027437398150195413,0.6369033632764506,0.003156382004912597
basic,2016-2020,-0.0018387677118796705,0.003348815447558355,HU,57,2018,-14.952830656442817,0.02749478221227155,0.6369033632764506,0.003162983433368546
basic,2016-2020,-0.0018665765261642298,0.0034016541064632146,HU,57.25,2018,-14.756527565549,0.02754418796154915,0.6369033632764506,0.003168667041453591
basic,2016-2020,-0.0018944447297798094,0.0034552053678381647,HU,57.5,2018,-14.561216146920028,0.02758541918871731,0.6369033632764506,0.003173410257365013
basic,2016-2020,-0.00192235421824018,0.00350947758934484,HU,57.75,2018,-14.366906228901827,0.027618282792190547,0.6369033632764506,0.003177190866810985
basic,2016-2020,-0.0019502860363546201,0.0035644792533924604,HU,58,2018,-14.173607630511137,0.027642589046555165,0.6369033632764506,0.0031799870438924756
basic,2016-2020,-0.00197822035246386,0.00362021897269435,HU,58.25,2018,-13.981330158369511,0.027658151873803327,0.6369033632764506,0.0031817773823058617
basic,2016-2020,-0.00200613643197422,0.00367670549617787,HU,58.5,2018,-13.790083603580237,0.027664789117112648,0.6369033632764506,0.003182540926838367
basic,2016-2020,-0.00203401261016597,0.003733947715266115,HU,58.75,2018,-13.599877738549065,0.02766232281692425,0.6369033632764506,0.003182257205127921
basic,2016-2020,-0.00206182626425068,0.0037919546705503402,HU,59,2018,-13.410722313749696,0.027650579489061772,0.6369033632764506,0.0031809062596578003
basic,2016-2020,-0.0020895537846512104,0.0038507355588730152,HU,59.25,2018,-13.222627054435184,0.027629390404626527,0.6369033632764506,0.0031784686799556042
basic,2016-2020,-0.0021171705454763696,0.0039102997408422754,HU,59.5,2018,-13.035601657296384,0.027598591871390854,0.6369033632764506,0.0031749256349645804
basic,2016-2020,-0.00214465087416113,0.003970656748799215,HU,59.75,2018,-12.849655787068665,0.027558025516406435,0.6369033632764506,0.003170258905554714
basic,2016-2020,-0.00217196914882773,0.004031816229989625,HU,60,2018,-12.66479907225668,0.02750755286104356,0.6369033632764506,0.0031644525612266024
basic,2016-2020,-0.00219910881970579,0.0040937874259322354,HU,60.25,2018,-12.481041095039517,0.027447167551211814,0.6369033632764506,0.003157505871009453
basic,2016-2020,-0.00222605824804726,0.0041565794016314595,HU,60.5,2018,-12.298391396753432,0.027376935606456442,0.6369033632764506,0.003149426429752583
basic,2016-2020,-0.00225280573447662,0.0042202013302889895,HU,60.75,2018,-12.116859532405732,0.027296930638451327,0.6369033632764506,0.003140222705699282
basic,2016-2020,-0.00227933948049589,0.004284662496320825,HU,61,2018,-11.936455060852534,0.02720723327736615,0.6369033632764506,0.003129903974496433
basic,2016-2020,-0.0023056475940993896,0.004349972295777885,HU,61.25,2018,-11.757187493973118,0.02710793105885455,0.6369033632764506,0.003118480306193698
basic,2016-2020,-0.00233171809564681,0.004416140236686775,HU,61.5,2018,-11.579066288927761,0.026999118396586815,0.6369033632764506,0.0031059625620836915
basic,2016-2020,-0.0023575389240017104,0.004483175939307055,HU,61.75,2018,-11.40210084593308,0.026880896559680068,0.6369033632764506,0.0030923623921055654
basic,2016-2020,-0.0023830979429429904,0.004551089136301575,HU,62,2018,-11.2263005060275,0.026753373642773987,0.6369033632764506,0.003077692231402538
basic,2016-2020,-0.0024083829478562303,0.004619889672816215,HU,62.25,2018,-11.05167454882563,0.026616664528648346,0.6369033632764506,0.0030619652960214346
basic,2016-2020,-0.0024333816727129796,0.00468958750646542,HU,62.5,2018,-10.878232190260528,0.026470890843296343,0.6369033632764506,0.0030451955777443546
basic,2016-2020,-0.0024580817973452298,0.004760192707219824,HU,62.75,2018,-10.705982580312604,0.026316180903361526,0.6369033632764506,0.0030273978380418428
basic,2016-2020,-0.0024824709550230403,0.00483171545719245,HU,63,2018,-10.534934800724107,0.026152669655859037,0.6369033632764506,0.0030085876011384585
basic,2016-2020,-0.00250653674034305,0.0049041660503195555,HU,63.25,2018,-10.365097862697992,0.02598049861010374,0.6369033632764506,0.0029887811461818273
basic,2016-2020,-0.0025302667174359004,0.0049775548919326,HU,63.5,2018,-10.196480704580093,0.025799815761776368,0.6369033632764506,0.002967995498507257
basic,2016-2020,-0.0025536484285006594,0.00505189249821759,HU,63.75,2018,-10.029092189523462,0.025610775509064827,0.6369033632764506,0.0029462484199906814
basic,2016-2020,-0.0025766694026742496,0.005127189495557995,HU,64,2018,-9.862941103133775,0.02541353856082301,0.6369033632764506,0.002923558398483306
basic,2016-2020,-0.00259931716524432,0.0052034566197576,HU,64.25,2018,-9.698036151094724,0.025208271836700474,0.6369033632764506,0.0028999446363225847
basic,2016-2020,-0.0026215792472137006,0.0052807047151395,HU,64.5,2018,-9.53438595677235,0.024995148359200137,0.6369033632764506,0.002875427037914601
basic,2016-2020,-0.0026434431952249,0.0053589447335176295,HU,64.75,2018,-9.371999058797245,0.024774347137631745,0.6369033632764506,0.0028500261963841428
basic,2016-2020,-0.00266489658185313,0.005438187733036965,HU,65,2018,-9.210883908623668,0.02454605304393721,0.6369033632764506,0.0028237633792897263
basic,2016-2020,-0.00268592701627624,0.00551844487687887,HU,65.25,2018,-9.051048868064543,0.02431045668037104,0.6369033632764506,0.002796660513401628
basic,2016-2020,-0.00270652215533023,0.005599727431827925,HU,65.5,2018,-8.892502206801444,0.02406775423903107,0.6369033632764506,0.002768740168542384
basic,2016-2020,-0.00272666971495876,0.00568204676669645,HU,65.75,2018,-8.735252099868632,0.02381814735324171,0.6369033632764506,0.0027400255404900083
basic,2016-2020,-0.0027463574820656795,0.0057654143506033605,HU,66,2018,-8.579306625110274,0.023561842940807255,0.6369033632764506,0.0027105404329459443
basic,2016-2020,-0.0027655733267784805,0.005849841751103689,HU,66.25,2018,-8.424673760610045,0.023299053039153694,0.6369033632764506,0.0026803092385698788
basic,2016-2020,-0.00278430521513205,0.005935340632165255,HU,66.5,2018,-8.271361382092298,0.023029994632401428,0.6369033632764506,0.002649356919086289
basic,2016-2020,-0.00280254122218088,0.00602192275198925,HU,66.75,2018,-8.119377260294096,0.02275488947041226,0.6369033632764506,0.002617708984467715
basic,2016-2020,-0.0028202695455484695,0.006109599960671075,HU,67,2018,-7.968729058307378,0.022473963879871432,0.6369033632764506,0.0025853914712017497
basic,2016-2020,-0.00283747851942259,0.006198384197698425,HU,67.25,2018,-7.819424328890674,0.022187448567477692,0.6369033632764506,0.0025524309196501417
basic,2016-2020,-0.00285415662900468,0.00628828748928332,HU,67.5,2018,-7.671470511749722,0.021895578415324395,0.6369033632764506,0.002518854350509557
basic,2016-2020,-0.00287029252542227,0.006379321945524875,HU,67.75,2018,-7.524874930786492,0.02159859226857389,0.6369033632764506,0.00248468924038577
basic,2016-2020,-0.002885875041112239,0.00647149975739999,HU,68,2018,-7.379644791316112,0.021296732715533107,0.6369033632764506,0.0024499634964936837
basic,2016-2020,-0.0029008932056837407,0.00656483319357888,HU,68.25,2018,-7.235787177251284,0.020990245860261783,0.6369033632764506,0.00241470543049832
basic,2016-2020,-0.0029153362622687806,0.0066593345970628205,HU,68.5,2018,-7.093309048253798,0.020679381087853548,0.6369033632764506,0.002378943731512893
basic,2016-2020,-0.0029291936843683806,0.00675501638164135,HU,68.75,2018,-6.952217236852836,0.020364390822546322,0.6369033632764506,0.0023427074382719724
basic,2016-2020,-0.0029424551932025695,0.006851891028166475,HU,69,2018,-6.812518445529793,0.020045530278837435,0.6369033632764506,0.0023060259104999152
basic,2016-2020,-0.00295511077557174,0.00694997108064156,HU,69.25,2018,-6.674219243769424,0.019723057205791296,0.6369033632764506,0.0022689287994961723
basic,2016-2020,-0.00296715070223704,0.007049269142122569,HU,69.5,2018,-6.537326065077128,0.019397231624746106,0.6369033632764506,0.002231446017961222
basic,2016-2020,-0.0029785655468272196,0.0071497978704298,HU,69.75,2018,-6.401845203962305,0.019068315560643194,0.6369033632764506,0.002193607709088858
basic,2016-2020,-0.0029893462052792696,0.0072515699736682045,HU,70,2018,-6.267782812887699,0.018736572767220468,0.6369033632764506,0.0021554442149526085
basic,2016-2020,-0.002999483915819499,0.00735459820555462,HU,70.25,2018,-6.135144899184748,0.018402268446326694,0.6369033632764506,0.0021169860442158137
basic,2016-2020,-0.0030089702794920594,0.00745889536055053,HU,70.5,2018,-6.00393732193498,0.018065668961635504,0.6369033632764506,0.002078263839197458
basic,2016-2020,-0.0030177972812412395,0.00756447426879914,HU,70.75,2018,-5.8741657888175345,0.017727041547053856,0.6369033632764506,0.0020393083423276507
basic,2016-2020,-0.00302595731155371,0.0076713477908657655,HU,71,2018,-5.745835852922957,0.01738665401013967,0.6369033632764506,0.002000150362028968
basic,2016-2020,-0.0030334431886663493,0.007779528812280764,HU,71.25,2018,-5.618952909533422,0.017044774430861123,0.6369033632764506,0.001960820738061901
basic,2016-2020,-0.0030402481813455,0.00788903023788474,HU,71.5,2018,-5.493522192869599,0.016701670856052942,0.6369033632764506,0.0019213503063752865
basic,2016-2020,-0.0030463660322423694,0.007999864985975484,HU,71.75,2018,-5.369548772804362,0.016357610989939906,0.6369033632764506,0.0018817698635043183
basic,2016-2020,-0.00305179098182973,0.008112045982257125,HU,72,2018,-5.247037551543644,0.01601286188112284,0.6369033632764506,0.0018421101305615979
basic,2016-2020,-0.003056517792923769,0.008225586153591554,HU,72.25,2018,-5.125993260274656,0.01566768960643681,0.6369033632764506,0.0018024017168683708
basic,2016-2020,-0.003060541775795271,0.008340498421553055,HU,72.5,2018,-5.006420455781779,0.015322358952116135,0.6369033632764506,0.0017626750832759395
basic,2016-2020,-0.0030638588138736196,0.008456795695787089,HU,72.75,2018,-4.8883235170304005,0.014977133092719284,0.6369033632764506,0.0017229605052293709
basic,2016-2020,-0.00306646539004624,0.00857449086717469,HU,73,2018,-4.7717066417189695,0.014632273268284994,0.6369033632764506,0.0016832880356277315
basic,2016-2020,-0.003068358613556219,0.00869359680080409,HU,73.25,2018,-4.6565738427995305,0.014288038460214522,0.6369033632764506,0.0016436874675377704
basic,2016-2020,-0.0030695362474996496,0.008814126328751865,HU,73.5,2018,-4.542928944966963,0.013944685066391434,0.6369033632764506,0.0016041882968198962
basic,2016-2020,-0.0030699967369245693,0.008936092242676075,HU,73.75,2018,-4.4307755811171345,0.013602466576074666,0.6369033632764506,0.0015648196847280636
basic,2016-2020,-0.0030697392375315007,0.00905950728622421,HU,74,2018,-4.3201171887741,0.013261633245114136,0.6369033632764506,0.0015256104205467742
basic,2016-2020,-0.0030687636449762907,0.009184384147259556,HU,74.25,2018,-4.210957006486448,0.012922431772063803,0.6369033632764506,0.0014865888843313118
basic,2016-2020,-0.0030670706247744803,0.00931073544990944,HU,74.5,2018,-4.103298070192787,0.012585104975782111,0.6369033632764506,0.00144778300981909
basic,2016-2020,-0.00306466164280611,0.009438573746440006,HU,74.75,2018,-3.997143209556299,0.012249891475130096,0.6369033632764506,0.0014092202475823126
basic,2016-2020,-0.0030615389964188094,0.009567911508961816,HU,75,2018,-3.8924950442681823,0.011917025371394,0.6369033632764506,0.0013709275284940596
basic,2016-2020,-0.003057705846126999,0.00969876112097196,HU,75.25,2018,-3.7893559803196486,0.011586735934079696,0.6369033632764506,0.0013329312275822639
basic,2016-2020,-0.00305316624790356,0.009831134868737941,HU,75.5,2018,-3.687728206242039,0.011259247290740132,0.6369033632764506,0.0012952571283476439
basic,2016-2020,-0.0030479251860597405,0.00996504493252996,HU,75.75,2018,-3.5876136893144253,0.010934778121514142,0.6369033632764506,0.0012579303876236309
basic,2016-2020,-0.0030419886067086215,0.010100503377708181,HU,76,2018,-3.4890141717379115,0.010613541359071645,0.6369033632764506,0.001220975501058242
basic,2016-2020,-0.003035363451806451,0.010237522145672296,HU,76.25,2018,-3.3919311667756027,0.010295743894673876,0.6369033632764506,0.0011844162692994237
basic,2016-2020,-0.0030280576937648795,0.01037611304468152,HU,76.5,2018,-3.2963659548570297,0.009981586291069442,0.6369033632764506,0.001148275764966784
basic,2016-2020,-0.0030200803706268795,0.01051628774055327,HU,76.75,2018,-3.2023195796455144,0.009671262502961539,0.6369033632764506,0.0011125763004943073
basic,2016-2020,-0.0030114416217980992,0.01065805774724971,HU,77,2018,-3.1097928440667113,0.00936495960579238,0.6369033632764506,0.0010773393969298766
basic,2016-2020,-0.00300215272432402,0.010801434417362001,HU,77.25,2018,-3.018786306296236,0.00906285753359929,0.6369033632764506,0.0010425857537783927
basic,2016-2020,-0.0029922261297031186,0.010946428932502479,HU,77.5,2018,-2.9293002757039575,0.008765128826707932,0.6369033632764506,0.0010083352199765539
basic,2016-2020,-0.002981675501224329,0.011093052293615735,HU,77.75,2018,-2.8413348087521713,0.008471938390032263,0.6369033632764506,9.746067660878254e-4
basic,2016-2020,-0.002970515751817211,0.011241315311220416,HU,78,2018,-2.754889704844442,0.008183443262759481,0.6369033632764506,9.414184578071332e-4
basic,2016-2020,-0.0029587630824012,0.011391228595594,HU,78.25,2018,-2.6699645021215144,0.007899792400198837,0.6369033632764506,9.0878743086488e-4
basic,2016-2020,-0.00294643502071993,0.011542802546913545,HU,78.5,2018,-2.5865584732001823,0.00762112646857689,0.6369033632764506,8.767298674203137e-4
basic,2016-2020,-0.0029335504606455304,0.011696047345366316,HU,78.75,2018,-2.504670620850538,0.007347577653561423,0.6369033632764506,8.452609740342317e-4
